ticker,fiscal_period_end,fiscal_year,company_name,sector,industry,exchange,currency,current_share_price,current_market_cap,current_enterprise_value,current_shares_outstanding,current_shares_short,current_short_ratio,current_short_percent_of_float,current_insider_ownership_percent,current_institutional_ownership_percent,current_book_value_per_share,current_forward_eps,total_revenue,cost_of_revenue,gross_profit,ebit,operating_income,ebitda,normalized_income,pretax_income,tax_provision,tax_rate_for_calcs,net_income,net_income_continuing_operations,selling_general_and_administration,interest_expense,basic_average_shares,diluted_average_shares,basic_eps,diluted_eps,total_assets,current_assets,cash_and_cash_equivalents,cash_and_short_term_investments,accounts_receivable,inventory,net_property_plant_equipment,current_liabilities,current_debt,current_debt_and_capital_lease_obligation,taxes_payable,total_liabilities,total_liabilities_net_minority_interest,total_non_current_liabilities,long_term_debt,long_term_debt_and_capital_lease_obligation,total_debt,preferred_stock,minority_interest,stockholders_equity,common_stock_equity,retained_earnings,working_capital,ordinary_shares_number,operating_cash_flow,capital_expenditure,free_cash_flow,depreciation_and_amortization,change_in_working_capital,issuance_of_capital_stock,repurchase_of_capital_stock,net_common_stock_issuance,stock_based_compensation,cash_dividends_paid,issuance_of_debt,repayment_of_debt,fiscal_price_date,fiscal_period_end_close,fiscal_period_end_adjusted_close
UNH,2024-12-31,2024,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,NYQ,USD,375.94,337441783808,393634512896,897594847,15287263,3.72,0.019,0.00248,0.89699996,108.781,22.54557,400278000000.0,310879000000.0,89399000000.0,23977000000.0,32287000000.0,28076000000.0,20712290000.0,20071000000.0,4829000000.0,0.241,14405000000.0,15242000000.0,,3906000000.0,915000000.0,929000000.0,15.743169,15.51,298278000000.0,85779000000.0,25312000000.0,29113000000.0,22365000000.0,,10553000000.0,103769000000.0,4545000000.0,4545000000.0,,,195687000000.0,91918000000.0,72359000000.0,72359000000.0,76904000000.0,0.0,9933000000.0,92658000000.0,92658000000.0,96036000000.0,-17990000000.0,915000000.0,24204000000.0,-3499000000.0,20705000000.0,4099000000.0,-808000000.0,1846000000.0,-9000000000.0,-7154000000.0,1018000000.0,-7533000000.0,17811000000.0,-3000000000.0,2024-12-31,505.8599853515625,484.1299743652344
UNH,2023-12-31,2023,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,NYQ,USD,375.94,337441783808,393634512896,897594847,15287263,3.72,0.019,0.00248,0.89699996,108.781,22.54557,371622000000.0,280664000000.0,90958000000.0,32358000000.0,32358000000.0,36330000000.0,22381000000.0,29112000000.0,5968000000.0,0.205,22381000000.0,23144000000.0,,3246000000.0,924000000.0,938000000.0,24.221861,23.86,273720000000.0,78437000000.0,25427000000.0,29628000000.0,21276000000.0,,11450000000.0,99054000000.0,4274000000.0,4274000000.0,,,174801000000.0,75747000000.0,58263000000.0,58263000000.0,62537000000.0,0.0,10163000000.0,88756000000.0,88756000000.0,95774000000.0,-20617000000.0,924000000.0,29068000000.0,-3386000000.0,25682000000.0,3972000000.0,1643000000.0,1353000000.0,-8000000000.0,-6647000000.0,1059000000.0,-6761000000.0,6394000000.0,-2125000000.0,2023-12-29,526.469970703125,496.0874938964844
UNH,2022-12-31,2022,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,NYQ,USD,375.94,337441783808,393634512896,897594847,15287263,3.72,0.019,0.00248,0.89699996,108.781,22.54557,324162000000.0,244545000000.0,79617000000.0,28435000000.0,28435000000.0,31835000000.0,20120000000.0,26343000000.0,5704000000.0,0.217,20120000000.0,20639000000.0,,2092000000.0,934000000.0,950000000.0,21.541756,21.18,245705000000.0,69069000000.0,23365000000.0,27911000000.0,17681000000.0,,10128000000.0,89237000000.0,3110000000.0,3110000000.0,,,159358000000.0,70121000000.0,54513000000.0,54513000000.0,57623000000.0,0.0,8575000000.0,77772000000.0,77772000000.0,86156000000.0,-20168000000.0,934000000.0,26206000000.0,-2802000000.0,23404000000.0,3400000000.0,2246000000.0,1253000000.0,-7000000000.0,-5747000000.0,925000000.0,-5991000000.0,14819000000.0,-3015000000.0,2022-12-30,530.1799926757812,492.17352294921875
UNH,2021-12-31,2021,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,NYQ,USD,375.94,337441783808,393634512896,897594847,15287263,3.72,0.019,0.00248,0.89699996,108.781,22.54557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,502.1400146484375,460.2494201660156
UNP,2025-12-31,2025,Union Pacific Corporation,Industrials,Railroads,NYQ,USD,284.03,168735277056,198414041088,594075498,27740373,11.25,0.0519,0.00071000005,0.91296,32.708,14.15497,24510000000.0,13290000000.0,11220000000.0,10475000000.0,9846000000.0,12940000000.0,7138000000.0,9166000000.0,2028000000.0,0.221252,7138000000.0,7138000000.0,,1309000000.0,595000000.0,595900000.0,12.0,11.98,69698000000.0,4555000000.0,1266000000.0,1516000000.0,1860000000.0,787000000.0,60681000000.0,5014000000.0,1520000000.0,1790000000.0,,,51231000000.0,46217000000.0,30294000000.0,31032000000.0,32822000000.0,,,18467000000.0,18467000000.0,69529000000.0,-459000000.0,593245884.0,9290000000.0,-3791000000.0,5499000000.0,2465000000.0,-361000000.0,,-2679000000.0,-2679000000.0,,-3236000000.0,1995000000.0,-1428000000.0,2025-12-31,231.32000732421875,227.87059020996094
UNP,2024-12-31,2024,Union Pacific Corporation,Industrials,Railroads,NYQ,USD,284.03,168735277056,198414041088,594075498,27740373,11.25,0.0519,0.00071000005,0.91296,32.708,14.15497,24250000000.0,13211000000.0,11039000000.0,10063000000.0,9713000000.0,12461000000.0,6747000000.0,8794000000.0,2047000000.0,0.232772,6747000000.0,6747000000.0,,1269000000.0,607600000.0,608600000.0,11.1,11.09,67715000000.0,4021000000.0,1016000000.0,1036000000.0,1894000000.0,769000000.0,59640000000.0,5254000000.0,1425000000.0,1771000000.0,,,50825000000.0,45571000000.0,29767000000.0,30692000000.0,32463000000.0,,,16890000000.0,16890000000.0,65628000000.0,-1233000000.0,604241260.0,9346000000.0,-3452000000.0,5894000000.0,2398000000.0,186000000.0,,-1505000000.0,-1505000000.0,,-3213000000.0,800000000.0,-2226000000.0,2024-12-31,228.0399932861328,219.40408325195312
UNP,2023-12-31,2023,Union Pacific Corporation,Industrials,Railroads,NYQ,USD,284.03,168735277056,198414041088,594075498,27740373,11.25,0.0519,0.00071000005,0.91296,32.708,14.15497,24119000000.0,13590000000.0,10529000000.0,9573000000.0,9082000000.0,11891000000.0,6379000000.0,8233000000.0,1854000000.0,0.225,6379000000.0,6379000000.0,,1340000000.0,609200000.0,610200000.0,10.47,10.45,67132000000.0,4148000000.0,1055000000.0,1071000000.0,2073000000.0,743000000.0,59041000000.0,5106000000.0,1423000000.0,1778000000.0,,,52344000000.0,47238000000.0,31156000000.0,32401000000.0,34179000000.0,,,14788000000.0,14788000000.0,62093000000.0,-958000000.0,609703814.0,8379000000.0,-3606000000.0,4773000000.0,2318000000.0,-303000000.0,,-705000000.0,-705000000.0,,-3173000000.0,1599000000.0,-2190000000.0,2023-12-29,245.6199951171875,231.200927734375
UNP,2022-12-31,2022,Union Pacific Corporation,Industrials,Railroads,NYQ,USD,284.03,168735277056,198414041088,594075498,27740373,11.25,0.0519,0.00071000005,0.91296,32.708,14.15497,24875000000.0,13670000000.0,11205000000.0,10343000000.0,9917000000.0,12589000000.0,6998000000.0,9072000000.0,2074000000.0,0.229,6998000000.0,6998000000.0,,1271000000.0,622700000.0,624000000.0,11.24,11.21,65449000000.0,3952000000.0,973000000.0,1019000000.0,1891000000.0,741000000.0,57710000000.0,5520000000.0,1678000000.0,2009000000.0,,,53286000000.0,47766000000.0,31648000000.0,32948000000.0,34957000000.0,,,12163000000.0,12163000000.0,58887000000.0,-1568000000.0,612393321.0,9362000000.0,-3620000000.0,5742000000.0,2246000000.0,8000000.0,,-6282000000.0,-6282000000.0,,-3159000000.0,6080000000.0,-2291000000.0,2022-12-30,207.07000732421875,190.11888122558594
UNP,2021-12-31,2021,Union Pacific Corporation,Industrials,Railroads,NYQ,USD,284.03,168735277056,198414041088,594075498,27740373,11.25,0.0519,0.00071000005,0.91296,32.708,14.15497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,251.92999267578125,226.1536865234375
UPS,2025-12-31,2025,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,NYQ,USD,102.38,87103012864,111223078912,749349405,25339039,5.41,0.033800002,0.00017000001,0.73373,17.705,8.0749,88661000000.0,72631000000.0,16030000000.0,8181000000.0,7867000000.0,11927000000.0,,7164000000.0,1592000000.0,0.222,5572000000.0,5572000000.0,,1017000000.0,849000000.0,850000000.0,6.56,6.56,73090000000.0,19045000000.0,5887000000.0,5887000000.0,11209000000.0,739000000.0,41994000000.0,15620000000.0,608000000.0,1371000000.0,,,56835000000.0,41215000000.0,23519000000.0,27219000000.0,28590000000.0,,28000000.0,16227000000.0,16227000000.0,20151000000.0,3425000000.0,848900000.0,8450000000.0,-3685000000.0,4765000000.0,3746000000.0,-997000000.0,159000000.0,-1000000000.0,-841000000.0,73000000.0,-5398000000.0,4153000000.0,-2069000000.0,2025-12-31,99.19000244140625,94.69426727294922
UPS,2024-12-31,2024,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,NYQ,USD,102.38,87103012864,111223078912,749349405,25339039,5.41,0.033800002,0.00017000001,0.73373,17.705,8.0749,91070000000.0,74714000000.0,16356000000.0,8308000000.0,8468000000.0,11917000000.0,,7442000000.0,1660000000.0,0.223,5782000000.0,5782000000.0,,866000000.0,855000000.0,856000000.0,6.76,6.75,70070000000.0,19310000000.0,6112000000.0,6112000000.0,10871000000.0,826000000.0,41328000000.0,16441000000.0,1838000000.0,2571000000.0,,,53327000000.0,36886000000.0,19446000000.0,23081000000.0,25652000000.0,,25000000.0,16718000000.0,16718000000.0,20882000000.0,2869000000.0,853900000.0,10122000000.0,-3909000000.0,6213000000.0,3609000000.0,256000000.0,232000000.0,-500000000.0,-268000000.0,24000000.0,-5399000000.0,2785000000.0,-2487000000.0,2024-12-31,126.0999984741211,112.64230346679688
UPS,2023-12-31,2023,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,NYQ,USD,102.38,87103012864,111223078912,749349405,25339039,5.41,0.033800002,0.00017000001,0.73373,17.705,8.0749,90958000000.0,73720000000.0,17238000000.0,9360000000.0,9141000000.0,12726000000.0,6536642015.630468,8573000000.0,1865000000.0,0.217543,6708000000.0,6708000000.0,,787000000.0,859000000.0,860000000.0,7.81,7.8,70857000000.0,19413000000.0,3169000000.0,6035000000.0,11216000000.0,935000000.0,41253000000.0,17676000000.0,3348000000.0,4057000000.0,,,53543000000.0,35867000000.0,18916000000.0,22672000000.0,26729000000.0,,8000000.0,17306000000.0,17306000000.0,21055000000.0,1737000000.0,853616677.0,10238000000.0,-5158000000.0,5080000000.0,3366000000.0,-372000000.0,248000000.0,-2250000000.0,-2002000000.0,220000000.0,-5372000000.0,3429000000.0,-2429000000.0,2023-12-29,157.22999572753906,133.98736572265625
UPS,2022-12-31,2022,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,NYQ,USD,102.38,87103012864,111223078912,749349405,25339039,5.41,0.033800002,0.00017000001,0.73373,17.705,8.0749,100338000000.0,79324000000.0,21014000000.0,15529000000.0,13094000000.0,18717000000.0,,14825000000.0,3277000000.0,0.221,11548000000.0,11548000000.0,,704000000.0,871000000.0,875000000.0,13.26,13.2,71124000000.0,22217000000.0,5602000000.0,7595000000.0,12583000000.0,889000000.0,38474000000.0,18140000000.0,2341000000.0,2962000000.0,,,51321000000.0,33181000000.0,17321000000.0,20559000000.0,23521000000.0,,17000000.0,19786000000.0,19786000000.0,21326000000.0,4077000000.0,858800000.0,14104000000.0,-4769000000.0,9335000000.0,3188000000.0,-369000000.0,262000000.0,-3500000000.0,-3238000000.0,1568000000.0,-5114000000.0,0.0,-2304000000.0,2022-12-30,173.83999633789062,142.47622680664062
UPS,2021-12-31,2021,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,NYQ,USD,102.38,87103012864,111223078912,749349405,25339039,5.41,0.033800002,0.00017000001,0.73373,17.705,8.0749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,214.33999633789062,170.0418701171875
WFC,2025-12-31,2025,Wells Fargo & Company,Financial Services,Banks - Diversified,NYQ,USD,89.72,271313207296,267797987328,3023999336,11904,0.0,0.0,0.00090000004,0.78762,53.194,7.90196,83699000000.0,,,,,,21338000000.0,25199000000.0,3841000000.0,0.152427,21338000000.0,21358000000.0,37981000000.0,39830000000.0,3201800000.0,3242300000.0,6.34,6.26,2148631000000.0,,174210000000.0,,22981000000.0,,20035000000.0,,18323000000.0,18323000000.0,,,1965593000000.0,,174712000000.0,174712000000.0,193035000000.0,16608000000.0,1921000000.0,181117000000.0,164509000000.0,228873000000.0,,3092618850.0,-19001000000.0,,-19001000000.0,7713000000.0,-51961000000.0,0.0,-19516000000.0,-17516000000.0,,-6484000000.0,31340000000.0,-34470000000.0,2025-12-31,93.19999694824219,91.69053649902344
WFC,2024-12-31,2024,Wells Fargo & Company,Financial Services,Banks - Diversified,NYQ,USD,89.72,271313207296,267797987328,3023999336,11904,0.0,0.0,0.00090000004,0.78762,53.194,7.90196,82296000000.0,,,,,,19722000000.0,23364000000.0,3399000000.0,0.14548,19722000000.0,19965000000.0,37231000000.0,43101000000.0,3426100000.0,3467600000.0,5.43,5.37,1929845000000.0,,203361000000.0,,23028000000.0,,19433000000.0,,2704000000.0,2704000000.0,,,1748779000000.0,,173078000000.0,173078000000.0,175782000000.0,18608000000.0,1946000000.0,179120000000.0,160512000000.0,214198000000.0,,3288943829.0,3035000000.0,,3035000000.0,7558000000.0,-22029000000.0,1997000000.0,-22288000000.0,-19448000000.0,,-6232000000.0,29014000000.0,-55582000000.0,2024-12-31,70.23999786376953,67.63272857666016
WFC,2023-12-31,2023,Wells Fargo & Company,Financial Services,Banks - Diversified,NYQ,USD,89.72,271313207296,267797987328,3023999336,11904,0.0,0.0,0.00090000004,0.78762,53.194,7.90196,82597000000.0,,,,,,19142000000.0,21636000000.0,2607000000.0,0.12,19142000000.0,19029000000.0,37338000000.0,32743000000.0,3688300000.0,3720400000.0,4.88,4.83,1932468000000.0,,237219000000.0,,34474000000.0,,18236000000.0,,11883000000.0,11883000000.0,,,1745025000000.0,,207569000000.0,207588000000.0,219471000000.0,19448000000.0,1708000000.0,185735000000.0,166287000000.0,201136000000.0,,3598862582.0,40358000000.0,,40358000000.0,6271000000.0,4975000000.0,1722000000.0,-13576000000.0,-11851000000.0,,-5930000000.0,49071000000.0,-22886000000.0,2023-12-29,49.220001220703125,46.1725959777832
WFC,2022-12-31,2022,Wells Fargo & Company,Financial Services,Banks - Diversified,NYQ,USD,89.72,271313207296,267797987328,3023999336,11904,0.0,0.0,0.00090000004,0.78762,53.194,7.90196,74368000000.0,,,,,,13677000000.0,15629000000.0,2251000000.0,0.141,13677000000.0,13378000000.0,35595000000.0,9074000000.0,3805200000.0,3837000000.0,3.17,3.14,1881020000000.0,,159157000000.0,,27116000000.0,,17977000000.0,,20522000000.0,20522000000.0,,,1698807000000.0,,174848000000.0,174870000000.0,195392000000.0,19448000000.0,1986000000.0,180227000000.0,160779000000.0,187968000000.0,,3833804452.0,27048000000.0,,27048000000.0,6832000000.0,29407000000.0,0.0,-6033000000.0,-6033000000.0,,-5293000000.0,53737000000.0,-19587000000.0,2022-12-30,41.290000915527344,37.55811309814453
WFC,2021-12-31,2021,Wells Fargo & Company,Financial Services,Banks - Diversified,NYQ,USD,89.72,271313207296,267797987328,3023999336,11904,0.0,0.0,0.00090000004,0.78762,53.194,7.90196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,47.97999954223633,42.64214324951172
WMT,2026-01-31,2026,Walmart Inc.,Consumer Defensive,Discount Stores,NMS,USD,108.09,860188704768,935537016832,7958079155,85346340,3.1,0.019299999,0.44988,0.38202,11.848,3.23048,713163000000.0,535395000000.0,177768000000.0,32268000000.0,29825000000.0,46471000000.0,21893000000.0,29469000000.0,7199000000.0,0.244291,21893000000.0,22270000000.0,,2799000000.0,7983000000.0,8022000000.0,2.74,2.73,284668000000.0,84874000000.0,10727000000.0,10727000000.0,11172000000.0,58851000000.0,156956000000.0,107469000000.0,10138000000.0,12625000000.0,596000000.0,,178488000000.0,71019000000.0,34624000000.0,54470000000.0,67095000000.0,,6563000000.0,99617000000.0,99617000000.0,104774000000.0,-22595000000.0,7969000000.0,41565000000.0,-26642000000.0,14923000000.0,14203000000.0,752000000.0,,-8088000000.0,-8088000000.0,,-7507000000.0,3983000000.0,-2625000000.0,2026-01-30,119.13999938964844,118.3861083984375
WMT,2025-01-31,2025,Walmart Inc.,Consumer Defensive,Discount Stores,NMS,USD,108.09,860188704768,935537016832,7958079155,85346340,3.1,0.019299999,0.44988,0.38202,11.848,3.23048,680985000000.0,511753000000.0,169232000000.0,29037000000.0,29348000000.0,42010000000.0,19436000000.0,26309000000.0,6152000000.0,0.233836,19436000000.0,20157000000.0,139884000000.0,2728000000.0,8041000000.0,8081000000.0,2.42,2.41,260823000000.0,79458000000.0,9037000000.0,9037000000.0,9975000000.0,56435000000.0,139704000000.0,96584000000.0,5666000000.0,7965000000.0,608000000.0,,163131000000.0,66547000000.0,33401000000.0,52149000000.0,60114000000.0,,6679000000.0,91013000000.0,91013000000.0,98313000000.0,-17126000000.0,8024000000.0,36443000000.0,-23783000000.0,12660000000.0,12973000000.0,181000000.0,,-4494000000.0,-4494000000.0,,-6688000000.0,0.0,-3468000000.0,2025-01-31,98.16000366210938,96.61406707763672
WMT,2024-01-31,2024,Walmart Inc.,Consumer Defensive,Discount Stores,NMS,USD,108.09,860188704768,935537016832,7958079155,85346340,3.1,0.019299999,0.44988,0.38202,11.848,3.23048,648125000000.0,490142000000.0,157983000000.0,24531000000.0,27012000000.0,36384000000.0,15511000000.0,21848000000.0,5578000000.0,0.255,15511000000.0,16270000000.0,130971000000.0,2683000000.0,8076000000.0,8109000000.0,1.92,1.913333,252399000000.0,76877000000.0,9867000000.0,9867000000.0,8796000000.0,54892000000.0,130338000000.0,92415000000.0,4325000000.0,6537000000.0,307000000.0,,161828000000.0,69413000000.0,36132000000.0,54784000000.0,61321000000.0,,6710000000.0,83861000000.0,83861000000.0,89814000000.0,-15538000000.0,8054000001.0,35726000000.0,-20606000000.0,15120000000.0,11853000000.0,1943000000.0,,-2779000000.0,-2779000000.0,,-6140000000.0,4967000000.0,-4217000000.0,2024-01-31,55.08333206176758,53.57367706298828
WMT,2023-01-31,2023,Walmart Inc.,Consumer Defensive,Discount Stores,NMS,USD,108.09,860188704768,935537016832,7958079155,85346340,3.1,0.019299999,0.44988,0.38202,11.848,3.23048,611289000000.0,463721000000.0,147568000000.0,19144000000.0,20428000000.0,30089000000.0,11680000000.0,17016000000.0,5724000000.0,0.336,11680000000.0,11292000000.0,127140000000.0,2128000000.0,8172000000.0,8202000000.0,1.43,1.423333,243197000000.0,75655000000.0,8625000000.0,8625000000.0,7933000000.0,56576000000.0,119234000000.0,92198000000.0,4563000000.0,6603000000.0,727000000.0,,159206000000.0,67008000000.0,34649000000.0,52320000000.0,58923000000.0,,7298000000.0,76693000000.0,76693000000.0,83135000000.0,-16543000000.0,8100000000.0,28841000000.0,-16857000000.0,11984000000.0,10945000000.0,2553000000.0,,-9920000000.0,-9920000000.0,,-6114000000.0,5041000000.0,-2689000000.0,2023-01-31,47.956668853759766,45.94160079956055
WMT,2022-01-31,2022,Walmart Inc.,Consumer Defensive,Discount Stores,NMS,USD,108.09,860188704768,935537016832,7958079155,85346340,3.1,0.019299999,0.44988,0.38202,11.848,3.23048,,,,,,,,,,,,,117812000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-31,46.60333251953125,43.95419692993164
XOM,2025-12-31,2025,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,NYQ,USD,169.27,696023318528,717305413632,4111911960,39700806,2.77,0.0108,0.00082,0.6706,63.08,10.79067,323905000000.0,252665000000.0,71240000000.0,41871000000.0,33938000000.0,67864000000.0,28844000000.0,41268000000.0,11504000000.0,0.31,28844000000.0,29764000000.0,11128000000.0,603000000.0,4305074627.0,4305074627.0,6.7,6.7,448980000000.0,83382000000.0,10681000000.0,10681000000.0,35744000000.0,26302000000.0,299373000000.0,72330000000.0,9296000000.0,9296000000.0,2123000000.0,,182354000000.0,110024000000.0,27928000000.0,34241000000.0,43537000000.0,,7240000000.0,259386000000.0,259386000000.0,482494000000.0,11052000000.0,4179000000.0,51970000000.0,-28358000000.0,23612000000.0,25993000000.0,-7728000000.0,,-20273000000.0,-20273000000.0,,-17231000000.0,6565000000.0,-6512000000.0,2025-12-31,120.33999633789062,117.97337341308594
XOM,2024-12-31,2024,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,NYQ,USD,169.27,696023318528,717305413632,4111911960,39700806,2.77,0.0108,0.00082,0.6706,63.08,10.79067,339247000000.0,262505000000.0,76742000000.0,49869000000.0,39652000000.0,73311000000.0,33680000000.0,48873000000.0,13810000000.0,0.33,33680000000.0,35063000000.0,9976000000.0,996000000.0,4295918367.0,4298000000.0,7.84,7.84,453475000000.0,91990000000.0,23029000000.0,23029000000.0,35282000000.0,23524000000.0,294318000000.0,70307000000.0,4955000000.0,4955000000.0,4055000000.0,,182869000000.0,112562000000.0,32804000000.0,36755000000.0,41710000000.0,,6901000000.0,263705000000.0,263705000000.0,470903000000.0,21683000000.0,4353094536.0,55022000000.0,-24306000000.0,30716000000.0,23442000000.0,-1826000000.0,,-19629000000.0,-19629000000.0,,-16704000000.0,899000000.0,-5911000000.0,2024-12-31,107.56999969482422,101.72120666503906
XOM,2023-12-31,2023,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,NYQ,USD,169.27,696023318528,717305413632,4111911960,39700806,2.77,0.0108,0.00082,0.6706,63.08,10.79067,334697000000.0,250555000000.0,84142000000.0,53632000000.0,44461000000.0,74273000000.0,36010000000.0,52783000000.0,15429000000.0,0.33,36010000000.0,37354000000.0,9919000000.0,849000000.0,4050618673.0,4052000000.0,8.89,8.89,376317000000.0,96609000000.0,31539000000.0,31539000000.0,30296000000.0,25120000000.0,214940000000.0,65316000000.0,4090000000.0,4090000000.0,3189000000.0,,163779000000.0,98463000000.0,33645000000.0,37483000000.0,41573000000.0,,7736000000.0,204802000000.0,204802000000.0,453927000000.0,31293000000.0,3971000000.0,55369000000.0,-21919000000.0,33450000000.0,20641000000.0,-4255000000.0,,-17748000000.0,-17748000000.0,,-14941000000.0,939000000.0,-1178000000.0,2023-12-29,99.9800033569336,91.42524719238281
XOM,2022-12-31,2022,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,NYQ,USD,169.27,696023318528,717305413632,4111911960,39700806,2.77,0.0108,0.00082,0.6706,63.08,10.79067,398675000000.0,295608000000.0,103067000000.0,78551000000.0,64028000000.0,102591000000.0,55740000000.0,77753000000.0,20176000000.0,0.33,55740000000.0,57577000000.0,10095000000.0,798000000.0,4203619910.0,4205000000.0,13.26,13.26,369067000000.0,97631000000.0,29640000000.0,29640000000.0,32844000000.0,24435000000.0,204692000000.0,69045000000.0,634000000.0,634000000.0,5214000000.0,,166594000000.0,97549000000.0,37260000000.0,40559000000.0,41193000000.0,,7424000000.0,195049000000.0,195049000000.0,432860000000.0,28586000000.0,4082000000.0,76797000000.0,-18407000000.0,58390000000.0,24040000000.0,-194000000.0,,-15155000000.0,-15155000000.0,,-14939000000.0,860000000.0,-8080000000.0,2022-12-30,110.30000305175781,97.53226470947266
